userID	username	utc off	profile created	favorites	followers	following	tweets	retweetID	retweet user	retweet count	text	quote	date	url	lat	lon	tweetID	relevant	com_vape	news_vape	policy_vape	health_vape	use_vape	pro_vape	anti_vape	procure_vape	addiction_vape
'83980168	knxdx		Wed Oct 21 02:13:33 +0000 2009	9442	321	671	28165			0	 @chenelledeanna a juul? 	  		http://twitter.com/knxdx/status/1051853714120687616			'1051853714120687616	1	0	0	0	0	0	0	0	0	0
'427654751	rpage1700		Sat Dec 03 20:12:37 +0000 2011	8460	435	343	5586			0	 Also I'm convinced the smoke detectors at IU don't work based on the amount of ppl who Juul in the lib 	  		http://twitter.com/rpage1700/status/1047195442235232256			'1047195442235232256	1	0	0	0	0	0	1	0	0	0
'2226281376	Sir5000		Mon Dec 02 07:57:32 +0000 2013	102096	1247	1510	389634			0	 it's kinda buckwild that juul is allowed to advertise on radio -  since is /technically/ not a tobacco product 	  		http://twitter.com/Sir5000/status/1045199462035992576			'1045199462035992576	1	0	0	0	0	0	0	0	0	0
'2710358408	MommyNooz		Tue Aug 05 21:16:43 +0000 2014	93	589	283	584806			0	 Editorial: Vaping is dangerous - What can parents do? - https://t.co/SrxFC2KX5o 	  		http://twitter.com/MommyNooz/status/1043035376271511553			'1043035376271511553	1	0	1	0	0	0	0	0	0	0
'997286982928781312	CookieYukasan		Fri May 18 01:25:20 +0000 2018	488	71	22	1550			0	 @inocenth4x0r Vape V3 -  demon 	  		http://twitter.com/CookieYukasan/status/1049326365558939654			'1049326365558939654	1	0	0	0	0	0	0	0	0	0
'2943145476	myecigvapor		Thu Dec 25 20:38:49 +0000 2014	2865	611	2243	8378			0	 Sub two best seller M22 ecigarette rebuildable 2.5ML Airflow control 0.5ohm 0.2ohm sub ohm vape pen ... \u2013 https://t.co/FELqLYcbpt \u2013 https://t.co/33NtRSxtfk 	  		http://twitter.com/myecigvapor/status/1047027691935948800			'1047027691935948800	1	1	0	0	0	0	0	0	0	0
'18863894	Minervity		Sun Jan 11 11:08:46 +0000 2009	2219	110637	23823	276786			0	 NEW: 5 Reasons Why Vaping Is Better Than Smoking https://t.co/DTDXDGH9Bz 	  		http://twitter.com/Minervity/status/1049845731736150016			'1049845731736150016	1	0	0	0	1	0	1	0	0	0
'1447227564	RichardTh17		Tue May 21 20:52:05 +0000 2013	2037	433	397	16004			0	 @MiriVee Should be a cigarette -  not a vape. Need a 15 pack of natty light too 	  		http://twitter.com/RichardTh17/status/1044295055576637441			'1044295055576637441	1	0	0	0	0	0	0	1	0	0
'439654157	TreyA_19		Sun Dec 18 01:51:23 +0000 2011	2361	149	309	2614			0	" ""Let me hit your Juul"" is the modern equivalent to ""can I bum a cig."" "	  		http://twitter.com/TreyA_19/status/1045000325973913601			'1045000325973913601	1	0	0	0	0	0	1	0	0	0
'967628070545891328	101_vape		Sun Feb 25 05:11:24 +0000 2018	14	55	99	364			0	 New Serisvape Viking mod. # serisvape # serisvapeviking # vapelife # vape # vapefam  _newline_  _newline_ # cloudkingsaustralia # cloudkings # vape # vapelifestyle # vaping # vapingsavedmylife # vapinglife # vapingfamily... https://t.co/SZJI1OzQM5 	  		http://twitter.com/101_vape/status/1044915626958098432			'1044915626958098432	1	1	0	0	0	0	0	0	0	0
'1044572712423882753	JustLouise2		Tue Sep 25 13:01:56 +0000 2018	12	2	101	21			0	 Love vaping? You've come to the right place - JAC Vapour:https://t.co/h8K38HfV40 	  		http://twitter.com/JustLouise2/status/1047190301847293954			'1047190301847293954	1	1	0	0	0	0	0	0	0	0
'841242868832436224	vapetraveller		Mon Mar 13 11:01:44 +0000 2017	92	293	171	79174			0	 Vaping Underground Live Stream \u2013 VU Live https://t.co/z3bHwIifxt<br><br> https://t.co/0JBjsdVnmF 	  		http://twitter.com/vapetraveller/status/1043327224395509761			'1043327224395509761	1	0	0	0	0	0	1	0	0	0
'2324621197	ToriMckelvy		Mon Feb 03 01:40:10 +0000 2014	344	32	51	170			0	 Can I go back to a time where the phrase pass me the juul bro wasn't a thing 	  		http://twitter.com/ToriMckelvy/status/1049848500643610624			'1049848500643610624	1	0	0	0	0	0	0	1	0	0
'763473116165201920	byunsrealm		Wed Aug 10 20:32:30 +0000 2016	111111	2326	86	16012			0	 @nakamoto_jp vape thingy U MEAN JUUL 	  		http://twitter.com/byunsrealm/status/1044941645844828161			'1044941645844828161	1	0	0	0	0	0	1	0	0	0
'928864358536376320	kishanhirani111		Fri Nov 10 05:58:15 +0000 2017	3	2	119	240			0	 New Electronic e Cig Cigarette Mini 650mAh Box Mod Starter Kit Pen Vape Shisha _newline_ @CNN https://t.co/r6tB0zx3d5 	  		http://twitter.com/kishanhirani111/status/1047063948971917312			'1047063948971917312	1	1	0	0	0	0	0	0	0	0
'2944493090	CorazaMax		Sat Dec 27 02:29:50 +0000 2014	4862	132	353	3189			0	 Can't be trusted if you got a juule pod -  smoke cigs -  or vape w/ nicotine (&in general) 	 You can't be trusted if you got a Juule pod. Gross 		http://twitter.com/CorazaMax/status/1049543138769956864			'1049543138769956864	1	0	0	0	0	0	0	1	0	0
'2225711774	ChristopheWheat		Sun Dec 01 23:07:52 +0000 2013	252	3240	3928	5357			0	 We tested it and the vaping smoke in an apartment below a vaper addict can rise to well over 2000 ppm of CO2 and the VOC from toxins like Propylene Glycol climb dramatically in lower Flat irritating the lungs of these # nonsmokers # BanVaping @MattHancock 	 This is a terrible idea. _newline_ My partner is highly sensitive to vape smoke as the chemicals trigger an allergic response and causes his airway to seize and has difficulty breathing. _newline_ You may think he is just one -  but one is too many. _newline_ # BanVaping # Vape @bbchealth https://t.co/PpBiSvPooH 		http://twitter.com/ChristopheWheat/status/1048629314089111553			'1048629314089111553	1	0	0	0	1	0	0	1	0	1
'902895640107245568	Matt_GamingYT		Wed Aug 30 14:07:50 +0000 2017	10	7	10	14			0	 @TobyontheTele Vaping is not the most major think but it does damage your lungs a bit -  there was a YouTube clip that a guy made a artificial chest and took a cape and used it on the chests for a months usage and it had some damage. He said outcome -  vape is not the worst thing in the world. 	  		http://twitter.com/Matt_GamingYT/status/1044257212418457601			'1044257212418457601	1	0	0	0	1	0	0	1	0	0
'1047263349879316481	juuling2		Tue Oct 02 23:13:34 +0000 2018	3	15	0	6			0	 Juuling 	  		http://twitter.com/juuling2/status/1052840207769366529			'1052840207769366529	1	0	0	0	0	0	0	0	0	0
'71640989	IndraniBasu88		Fri Sep 04 21:16:06 +0000 2009	1444	6031	1455	6317			0	 So the FDA might ban # vaping flavors unless they can prove it can help people quit smoking but they won't just ban cigarettes instead? I'm not pro/anti smoking/vaping but I'm not following the logic here # axios360 	  		http://twitter.com/IndraniBasu88/status/1044572890153316352			'1044572890153316352	1	0	0	0	1	0	1	0	0	0
'1000479559228231680	chaarrbaby		Sat May 26 20:51:29 +0000 2018	17260	662	657	10125			0	 sooooo I can't buy juul pods bc my license is expired ???? shit I didn't know that meant my birthday expired too dumb bitch 	  		http://twitter.com/chaarrbaby/status/1043990239558209536			'1043990239558209536	1	0	0	1	0	0	1	0	0	0
'933048534844301317	pumpkinspiceKNK		Tue Nov 21 19:04:40 +0000 2017	9321	2057	968	22039			0	 jihun: i know exactly what its like to be cool _newline_  _newline_ inseong: _newline_  _newline_ jihun: its cuul to juul in schuul _newline_  _newline_ inseong: its cool to sound as dumb as you 	  		http://twitter.com/pumpkinspiceKNK/status/1049064154991157251			'1049064154991157251	1	0	0	0	0	0	1	0	0	0
'3196795212	GooleyGirl83		Sat May 16 02:00:03 +0000 2015	2089	513	1599	5904			0	 I just put the bubble glass on my # freemaxmeshpro # freemax # meshpro . Look how sexy that is on my # snowwolfmfeng by # snowwolf yasss! A win! # vapewithme # vapeon # vaping https://t.co/lMBzJBAebK 	  		http://twitter.com/GooleyGirl83/status/1043583639458582529			'1043583639458582529	1	0	0	0	0	0	1	0	0	0
'2980438799	torrrence		Thu Jan 15 21:50:30 +0000 2015	9728	274	188	4938			0	 90% of this generation's 2019 New Years resolutions will be to quit the juul 	  		http://twitter.com/torrrence/status/1046117108235538434			'1046117108235538434	1	0	0	0	0	0	1	0	0	0
'924465693101346816	BallBros123		Sun Oct 29 02:39:32 +0000 2017	1339	423	59	1150			0	 If y'all vape you need to pick up a @SuorinOfficial \U0001f4af https://t.co/wRiCcNKJLP 	  		http://twitter.com/BallBros123/status/1052684675267944448			'1052684675267944448	1	0	0	0	0	0	1	0	0	0
'1008724598	enmoldi		Thu Dec 13 12:40:01 +0000 2012	2	12	119	362			0	 BOOM: BIG NEWS \u2013 Autumn Banquet for Vapers _newline_ Here you have: 15%OFF COUPON (All orders) - Code BANQ15 + 10 WINNERS GIVEAWAY _newline_ Date: 09.11-09.26 _newline_ Way:click the link to enter _newline_ # Vaporl # Vaporlbanquet # AutumnBanquet # vapesale # vapegiveaway # vapenation # vapelife https://t.co/oqevrafI1p 	  		http://twitter.com/enmoldi/status/1042360640311099392			'1042360640311099392	1	1	0	0	0	0	0	0	0	0
'316606693	KalliSnae		Mon Jun 13 18:06:18 +0000 2011	9546	537	371	5554			0	 @ChaunceyGardner @Lollylulubes @bonusmaxi @N_Zillatron @Clive_Bates @paulpilkington You use a mac or pc? On my mac a save in Favorite in the Safari then easy to pick from the reading list on Vaping. Sorry about the pc?  haha 	  		http://twitter.com/KalliSnae/status/1044307334904844293			'1044307334904844293	1	0	0	0	0	0	0	0	0	0
'900082411245105152	Jp1xRFtUuLoKz0c		Tue Aug 22 19:49:04 +0000 2017	0	0	23	906			0	 Flashy Science Hub and Vaping Parties Fail to Win Friends at W.H.O. Tobacco Talks https://t.co/DjOxIBo9T6 	  		http://twitter.com/Jp1xRFtUuLoKz0c/status/1048992892491124748			'1048992892491124748	1	0	1	0	0	0	0	0	0	0
'702931253675175936	hslimm_		Thu Feb 25 19:00:45 +0000 2016	5512	542	339	6345			0	 I hit my juul backwards at least once a day lmao \U0001f4af\U0001f926\U0001f3fb\u2640\ufe0f 	  		http://twitter.com/hslimm_/status/1047549884209872896			'1047549884209872896	1	0	0	0	0	0	1	0	0	0
'547679236	r0seth		Sat Apr 07 15:15:04 +0000 2012	51115	695	351	36463			0	 dropped my vape and smashed it earlier and now i've just thrown it into my phone so the screen is even more cracked than before i cannot believe myself 	  		http://twitter.com/r0seth/status/1051856440665759745			'1051856440665759745	1	0	0	0	0	0	1	0	0	0
'72257131	DaveKirwin		Mon Sep 07 10:49:34 +0000 2009	7665	250	350	4555			0	 I don't use recyclable coffee cups. I don't use a vape. I didn't watch Doctor Who. I don't believe in the Government or Brexit. Like anyone is reading this. I feel an internal monologue coming on. 	  		http://twitter.com/DaveKirwin/status/1049293847329693696			'1049293847329693696	1	0	0	0	0	0	0	1	0	0
'2291942299	bbeliveau1998		Wed Jan 15 01:10:35 +0000 2014	18009	596	278	2485			0	" ""I had a dream I had a juul and this girl asked if she could hit it. Then we got married"" -@MickSig "	  		http://twitter.com/bbeliveau1998/status/1051887536459718658			'1051887536459718658	1	0	0	0	0	0	1	0	0	0
'957958943803879425	ilan_smolders		Mon Jan 29 12:49:44 +0000 2018	254	17	67	1683			0	 @Brahim_San We get it -  you vape 	  		http://twitter.com/ilan_smolders/status/1052534063519678464			'1052534063519678464	1	0	0	0	0	0	1	0	0	0
'42551349	1000liljulias		Tue May 26 03:09:01 +0000 2009	18882	303	97	57065			0	 Damn y'all these girls in my coffee shop r really testing my patience -  first they walk-in with Starbucks drinks and don't order anything and now they're openly VAPING inside the store like what is wrong with youuuuu omg 	  		http://twitter.com/1000liljulias/status/1046798359208583168			'1046798359208583168	1	0	0	0	0	0	0	1	0	0
'928864358536376320	kishanhirani111		Fri Nov 10 05:58:15 +0000 2017	3	2	119	231			0	 electronic e cig cigarette B40W 2200mAh Box Mod Starter Kit Shisha Pen Vape _newline_ @facebook https://t.co/qGjrQ4Exye 	  		http://twitter.com/kishanhirani111/status/1052859629229633537			'1052859629229633537	1	1	0	0	0	0	0	0	0	0
'984076103911387136	troyhall04		Wed Apr 11 14:30:01 +0000 2018	105	7	95	42			0	 Please bro lemme hit your juul bro please bro just one hit bro cmon bro lemme take a fat rip off your juul bro please bro I need your juul bro please lemme hit that juul bro please just one hit bro please bro I gottta have my juul fix bro please just one hit please bro juul me 	  		http://twitter.com/troyhall04/status/1050867091019091974			'1050867091019091974	1	0	0	0	0	0	1	0	0	1
'3536969835	brody_booty		Thu Sep 03 19:24:05 +0000 2015	37771	108	119	16740			0	 At work we have a giant assessment we do with the old folks and there's a question about smoking that includes vapes as an option and just.....who out here over 65 and vaping damn \U0001f44c\U0001f602 	  		http://twitter.com/brody_booty/status/1045761078184038400			'1045761078184038400	1	0	0	0	0	0	1	0	0	0
'2980193728	Irene_Corvinus		Thu Jan 15 18:23:30 +0000 2015	23033	166	686	9671			0	" ""my hs history teacher watches me vape while waiting for a train - "" a dramatic -  one woman show coming to a theater near you -  2018. "	  		http://twitter.com/Irene_Corvinus/status/1044671855251083270			'1044671855251083270	1	0	0	0	0	0	1	0	0	0
'971068280701059074	PEPSI_MONARCH		Tue Mar 06 17:01:34 +0000 2018	1840	47	85	337			0	 Birds are the juuls of transportation 	  		http://twitter.com/PEPSI_MONARCH/status/1050551628351332353			'1050551628351332353	1	0	0	0	0	0	1	0	0	0
'2270456538	everzontech		Tue Dec 31 14:50:33 +0000 2013	38	1587	27	899			0	 New colors of Vgod Pro 200 Kit are coming!\U0001f389 _newline_ Grey -  black and red -  which color do you like most? _newline_ https://t.co/y2paRmwnms _newline_ # vape # vgod # vgodpro200 # everzon # vapelife # vapeporn # vapelyfe # vapefam # vapeon # vaping # vapor # vapedaily # vaporwave # cloudchaser # vapelove # ecig # vaper https://t.co/bhpDBCRTCa 	  		http://twitter.com/everzontech/status/1050638665406242816			'1050638665406242816	1	1	0	0	0	0	0	0	0	0
'3292007596	FugginVapor		Wed May 20 21:23:52 +0000 2015	1300	2033	211	2059			0	 \U0001f929Get Money Maker -  OJ Creamson or Cereal Vapist for  _newline_ \U0001f449ONLY $10 each! _newline_ \U0001f449Use code FALL10 at checkout _newline_ \U0001f449Offer expires on Friday 9/28 at 5pm _newline_ \U0001f6d2https://t.co/qpwL7jcYtR  _newline_ # FugginVapor # sale # vaping # ejuice # vapeporn https://t.co/uiYk2Znr7e 	  		http://twitter.com/FugginVapor/status/1044674471385333760			'1044674471385333760	1	1	0	0	0	0	0	0	0	0
'733441533140185088	sh_kinks		Thu May 19 23:37:43 +0000 2016	0	11	2	40779			0	 vaping  memes 	  		http://twitter.com/sh_kinks/status/1049251425732218880			'1049251425732218880	1	0	0	0	0	0	0	0	0	0
'4819527131	luke_Matth3ws		Sat Jan 16 23:02:06 +0000 2016	607	133	80	275			0	" Poggy u can see ur vape pen over there mate. Drunk poggy ""aye mate it just gans with the wind"". "	  		http://twitter.com/luke_Matth3ws/status/1050851363935199232			'1050851363935199232	1	0	0	0	0	0	1	0	0	0
'2532835723	ustaadalan20		Thu May 29 15:08:29 +0000 2014	10	16	96	64			0	 Vaping at the max. Toooo hot and heavy. _newline_  _newline_ Love and enjoythis sort of Vape every now and then. Let's keep it cloudy \U0001f618 _newline_  _newline_ Thanks to https://t.co/UgsaUdbSgr https://t.co/UdRXHLuFIm 	  		http://twitter.com/ustaadalan20/status/1042878456789458944			'1042878456789458944	1	0	0	0	0	0	1	0	0	0
'1050243338580836352	dethmethbeth		Thu Oct 11 04:34:59 +0000 2018	388	17	58	15			0	 LPT: u don't need to light your juul... 	  		http://twitter.com/dethmethbeth/status/1050669211272409088			'1050669211272409088	1	0	0	0	0	0	1	0	0	0
'158154050	anglcrdns		Mon Jun 21 23:01:41 +0000 2010	7668	244	190	33160			0	 Yikes. Bella Hadid was photographed w/ a Juul in her hand. Now how many people are gonna create a nicotine addiction for themselves to look cool? Lol 	  		http://twitter.com/anglcrdns/status/1050100431920095232			'1050100431920095232	1	0	0	0	0	0	0	1	0	1
'798445099143335937	itsneveyouknow		Tue Nov 15 08:38:40 +0000 2016	5456	342	447	1427			0	 8 weeks into Art Foundation and I've already gone veggie and started vaping I really am a stereotype fuck 	  		http://twitter.com/itsneveyouknow/status/1052907386808225793			'1052907386808225793	1	0	0	0	0	0	1	0	0	0
'360867930	MadiAlaine		Tue Aug 23 22:01:15 +0000 2011	9834	1092	936	18439			0	 I sure hope BB enjoyed his birthday weekend because I lost 3 Juuls -  1 shoe -  a whole ass purse & my soul. He better be feeling 22 bc I feel dead 	  		http://twitter.com/MadiAlaine/status/1052175120826060800			'1052175120826060800	1	0	0	0	0	0	1	0	0	0
'3244407955	yungswishbitch		Sat Jun 13 16:14:58 +0000 2015	1437	207	184	2254			0	 Just lost my juul and had to buy another ... I've gone thru 3 juuls in the past 4 months ... I hate how addicted I am to this fuckin thing \U0001f644\U0001f644\U0001f644 	  		http://twitter.com/yungswishbitch/status/1051615244810768384			'1051615244810768384	1	0	0	0	0	0	1	0	0	1
'3196451855	VapeDealBot		Thu Apr 23 01:18:01 +0000 2015	0	24	2	80713			0	 Never Miss The Revolutionary Usonicig Rhythm Ultrasonic Vibrations Vape Kit https://t.co/vhSRkUECus # VapingUnderground -  Deals/Promotions 	  		http://twitter.com/VapeDealBot/status/1042335901970522112			'1042335901970522112	1	1	0	0	0	0	0	0	0	0
'707628418255425536	BusGrowthLeader		Wed Mar 09 18:05:36 +0000 2016	316	1437	1260	146164			0	 In the age of the Juul -  what is the 'real cost' of vaping for teens? https://t.co/y1aOfIlexX https://t.co/ouBybNmfph 	  		http://twitter.com/BusGrowthLeader/status/1043033154791952386			'1043033154791952386	1	0	1	0	0	0	0	0	0	0
'25785981	DanNeira		Sun Mar 22 05:27:37 +0000 2009	10	324	373	6349			0	 The Landscape Of Local Vape Shop SEO In 2018 https://t.co/yNnuS3fQIH 	  		http://twitter.com/DanNeira/status/1042521100704509952			'1042521100704509952	1	0	1	0	0	0	0	0	0	0
'71478731	cmdfv		Fri Sep 04 07:15:39 +0000 2009	385	388	113	46896			0	 Here's some snark about vaping in metal format. Mostly just nonsense about how pre-built coils suck usually + building is a pain sometimes. # vapeMetal # Flac https://t.co/vlDEajBMKs 	  		http://twitter.com/cmdfv/status/1048681433244598272			'1048681433244598272	1	0	0	0	0	0	1	0	0	0
'1162186262	PetiteBoii		Sat Feb 09 06:46:12 +0000 2013	131407	1015	280	93356			0	 Some person has a leather pouch for their vape. I love the Ren Fest 	  		http://twitter.com/PetiteBoii/status/1043591734947655680			'1043591734947655680	1	0	0	0	0	0	1	0	0	0
'4837724820	IuIu_ebooks		Sun Jan 31 02:38:14 +0000 2016	0	23	1	43313			0	 Hey dude -  I vape. Yeah you know vaping? I do it. Yeah vaping -  it's something I do. I don't smoke -  I vape. Vaping dude -  it's amazing. You sho 	  		http://twitter.com/IuIu_ebooks/status/1049132890842263552			'1049132890842263552	1	0	0	0	0	0	1	0	0	0
'979969772	KarsonMeyersick		Fri Nov 30 07:35:11 +0000 2012	5764	292	220	6132			0	 @BailyBourdonn @ShadShirk Tell me rn who said juuls aren't addicting lol 	  		http://twitter.com/KarsonMeyersick/status/1044432028874100736			'1044432028874100736	1	0	0	0	0	0	0	0	0	1
'39342761	LondonBridges4		Mon May 11 21:11:12 +0000 2009	9503	1824	1076	262435			0	 This the one time I wish I had a vape pen 	  		http://twitter.com/LondonBridges4/status/1045747335488245764			'1045747335488245764	1	0	0	0	0	0	1	0	0	0
'1041545946650357760	lando_slime		Mon Sep 17 04:34:39 +0000 2018	0	37	476	28			0	 who's got the new breast milk flavored juul pods 	  		http://twitter.com/lando_slime/status/1044080092438306817			'1044080092438306817	1	0	0	0	0	0	0	0	0	0
'760631894681722881	richiewolfhard		Wed Aug 03 00:22:30 +0000 2016	4869	854	355	6394			0	 @aestheticcaleb and actually it's not a juul oops but someone put purell on the paper towel dispenser handle and LIT IT ON PURPOSE JAUWISKWK 	  		http://twitter.com/richiewolfhard/status/1052952196487241729			'1052952196487241729	1	0	0	0	0	0	0	0	0	0
'904892384076595200	MatPatDoXnosaga		Tue Sep 05 02:22:11 +0000 2017	0	11	1	9422			0	 @MatPatGT did  Xenosaga Xenosaga KOS-MOS vapes or something # pleasedoxenosagaGTcrew 	  		http://twitter.com/MatPatDoXnosaga/status/1047851014609690625			'1047851014609690625	1	1	0	0	0	0	0	0	0	0
'371479620	DJMakProto		Sat Sep 10 23:08:27 +0000 2011	110530	695	486	96492			0	 @WuTangCannabis @DocPop it's not their fault juuls end up in the hands of children -  thats on the sellers 	  		http://twitter.com/DJMakProto/status/1050038427222204416			'1050038427222204416	1	0	0	0	0	0	1	0	0	0
'2847964392	brockyourneck		Wed Oct 08 23:46:19 +0000 2014	15455	1250	121	12132			0	 i would like to thank noelle jas and ange for being great friends. i would like to thank lizzie for letting me hit her juul in line and babyspicegirl for spraying we with water in the burning sun. but importantly @kevinabstract i wanna fight 	  		http://twitter.com/brockyourneck/status/1044136481005068288			'1044136481005068288	1	0	0	0	0	1.1	1	0	0	0
'993877780063453185	TheBigArtyom		Tue May 08 15:38:22 +0000 2018	29900	381	686	18251			0	 @RhombusEarth420 JUL _newline_  _newline_ sounds like _newline_  _newline_ JUUL 	  		http://twitter.com/TheBigArtyom/status/1050790977127010304			'1050790977127010304	1	0	0	0	0	0	0	0	0	0
'2647435753	AtelierDanko		Tue Jul 15 11:13:21 +0000 2014	11427	2935	1043	12032			0	" @RiccardoPolosa Lipoid pneumonia case ""study"" on single vaper that sent 000's of Spaniards to their early graves by scaring them away from vaping was total bunk. Why? The vaper was having repeated bone marrow biopsies that put lipids into the blood&then lungs. # thrsummitspain "	  		http://twitter.com/AtelierDanko/status/1042377979471585280			'1042377979471585280	1	0	0	0	1	0	1	0	0	0
'1012305409481179141	oh_nOwO		Thu Jun 28 12:03:12 +0000 2018	480	21	38	141			0	 Hello -  yes -  Mr. Dante Alighieri? Which circle of hell do people who vape on the toilet go to? 	  		http://twitter.com/oh_nOwO/status/1051373067145007106			'1051373067145007106	1	0	0	0	0	0	0	0	0	0
'1021238542230540289	jackzabinski_		Mon Jul 23 03:40:16 +0000 2018	2639	409	353	975			0	 cannot believe I'm a Juul guy now 	  		http://twitter.com/jackzabinski_/status/1047584017250484226			'1047584017250484226	1	0	0	0	0	0	1	0	0	0
'2803270199	pIaybxy		Sat Oct 04 00:33:03 +0000 2014	38530	978	401	22640			0	 i hit my juul and it hit me back harder 	  		http://twitter.com/pIaybxy/status/1047579261475987456			'1047579261475987456	1	0	0	0	0	1.1	1	0	0	0
'841893143486308352	voopootech		Wed Mar 15 06:05:41 +0000 2017	1383	4008	474	493			0	 # Vmate#   Multi-angle shooting. You can know everything. _newline_ Wanna try? _newline_  _newline_ Credit to @henypretvaper on IG. _newline_  _newline_ # VOOPOO # Vmate # vapelife # fun # vape https://t.co/MHWtQXeMPs 	  		http://twitter.com/voopootech/status/1044978100247752704			'1044978100247752704	1	1	0	0	0	0	0	0	0	0
'1253305891	gama_aaron		Sat Mar 09 03:29:24 +0000 2013	4297	162	647	5684			0	 Lets rename bathroom to juul room 	  		http://twitter.com/gama_aaron/status/1044114755097522177			'1044114755097522177	1	0	0	0	0	0	1	0	0	0
'1561014288	only_lightskins		Mon Jul 01 17:21:48 +0000 2013	18444	791	763	5472			0	 1st thing I'm doing when I get home is ripping the fuck outa my juul \U0001f629\U0001f4aa\U0001f3fe 	  		http://twitter.com/only_lightskins/status/1044071355497365504			'1044071355497365504	1	0	0	0	0	1.2	1	0	0	0
'991931528	Brit1475		Wed Dec 05 22:39:27 +0000 2012	8539	157	194	962			0	 juuls and adderall g 	  		http://twitter.com/Brit1475/status/1050511017787228160			'1050511017787228160	1	0	0	0	0	0	1	0	0	0
'1961618988	JoyetechClub		Tue Oct 15 01:34:59 +0000 2013	614	14367	337	1447			0	 A Yacht? No -  it's a vape. Joyetech RunAbout is coming.: https://t.co/gQ4ZxkS2U4 via @YouTube 	  		http://twitter.com/JoyetechClub/status/1049097125001420800			'1049097125001420800	1	1	0	0	0	0	0	0	0	0
'700786385335115776	ohm_god		Fri Feb 19 20:57:49 +0000 2016	6	90	1	18506			0	 Study: Vaping Is Helping More Smokers Quit https://t.co/lxkqXyhXDd 	  		http://twitter.com/ohm_god/status/1052644760454946816			'1052644760454946816	1	0	0	0	1	0	1	0	0	0
'858040357585649664	knuckifyoucuck		Fri Apr 28 19:28:57 +0000 2017	393	192	269	4481			0	 I'm literally juuling in a bathroom stall bc I'm too lazy to go outside considering rehab at this point 	  		http://twitter.com/knuckifyoucuck/status/1042832450928488448			'1042832450928488448	1	0	0	0	0	1	1	0	0	1
'1008674004318785536	ripsami		Mon Jun 18 11:33:17 +0000 2018	2154	626	541	1386			0	 Ft my juul (sorry mom) https://t.co/5ABAixmykt 	  		http://twitter.com/ripsami/status/1052644022295113728			'1052644022295113728	1	0	0	0	0	0	1	0	0	0
'1042318593118154752	SaloniVarsani		Wed Sep 19 07:44:52 +0000 2018	0	6	85	160			0	 New Electronic E cig Cigarettes ECT B40W 2200mAh Box Mod Starter Kit Pen Vape _newline_ @britneyspears https://t.co/oEKD5nDBBz 	  		http://twitter.com/SaloniVarsani/status/1051765087432626177			'1051765087432626177	1	1	0	0	0	0	0	0	0	0
'825066630585659392	marlborosleds		Fri Jan 27 19:43:08 +0000 2017	1170	50	80	458			0	 me -  taking my hot 10 juul-in-the-stall break: this is nice c: _newline_  _newline_ Guy next door: Fucking chEcKkmatTe! (Continues to listen to a YouTube tutorial of chess strategies to theoretically apply to his chess app success) _newline_  _newline_ me: cool off pal https://t.co/SPzetXAFS4 	  		http://twitter.com/marlborosleds/status/1050825648938340353			'1050825648938340353	1	0	0	0	0	0	1	0	0	0
'25085643	MzBadger2U		Wed Mar 18 14:59:11 +0000 2009	14337	117	451	1191			0	 @vintage_vendor @LockDatAssUp @FletcherChristy @perlberg @BuzzFeedBen I know of no state that doesn't have age restrictions on vapes at the same age as legal tobacco purchases. You're correct that more careful access is needed but at the store level where sales are done. I advocate for those who wish to quit smoking and nothing else worked -  period. 	  		http://twitter.com/MzBadger2U/status/1047838140025774080			'1047838140025774080	1	0	0	1	0	0	1	0	0	0
'973778044291870720	Supbruh_TV		Wed Mar 14 04:29:12 +0000 2018	17	19	58	78			0	 I'm back -  I got a job -  and I'm playing SOME CS BABY https://t.co/IKLBJvOVxB    # twitch # WorldofWarcraft # DownToQuest # MMORPG # MMO # blizzard # vape # vapelife # cloudchasing # csgo # valve # steam # fps 	  		http://twitter.com/Supbruh_TV/status/1044383325425729536			'1044383325425729536	1	0	0	0	0	0	1	0	0	0
'2458798437	PrancersDad		Fri Apr 04 01:56:20 +0000 2014	1717	55	308	1651			0	 @tswan40 @ProfGlantz @FDATobacco He's too busy Glantzing at his subordinates sexually and trying to steal their work to keep abreast (see what I did there?) of actual science that proves vaping helps people quit smoking. Time to give it up Stanty -  you're through! 	  		http://twitter.com/PrancersDad/status/1051106518727319554			'1051106518727319554	1	0	0	0	1	0	1	0	0	0
'2909505971	smokerslogicksm		Sun Dec 07 16:53:41 +0000 2014	447	1359	1899	347922			0	 When You # Vape -  You Rise From the Ashes!  https://t.co/VeDN7PoyRq  # VapeT-Shirts https://t.co/szrCGunSJz 	  		http://twitter.com/smokerslogicksm/status/1047326887515709441			'1047326887515709441	1	0	0	0	0	0	1	0	0	0
'995076354013106178	hempgod2		Fri May 11 23:01:05 +0000 2018	552	92	190	671			0	 3Avape ThunderHead Creations Giveaway! https://t.co/yG7cXOl3Lj # vaping # vapefam # vapegiveaway # giveaway 	  		http://twitter.com/hempgod2/status/1052278603038294021			'1052278603038294021	1	1	0	0	0	0	0	0	0	0
